#METADATA,,,,,,,,,,,,,,,
#Channel identifier,"Info_Respondent_Name","Info_Respondent_Gender","Info_Respondent_Age","Info_Respondent_Group","Info_Interval_Type","Info_Interval_Label","Info_Interval_Start","Info_Interval_Duration","Info_Interval_ParentStimulus","Info_Interval_Comment","GSR_PDMetrics_SignalDuration","GSR_PDMetrics_HasPeaks","GSR_PDMetrics_PeakCount","GSR_PDMetrics_PeaksPerMinute","GSR_PDMetrics_AveragePeakAmplitude"
#Group,Respondent Info,Respondent Info,Respondent Info,Respondent Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,GSR peak detection metrics,GSR peak detection metrics,GSR peak detection metrics,GSR peak detection metrics,GSR peak detection metrics
#Unit,,,,,,,Milliseconds,Milliseconds,,,Milliseconds,,,,Microsiemens
#Short unit,,,,,,,ms,ms,,,ms,,,,µS
#Description,"Name of the respondent.","Gender of the respondent.","Age of the respondent.","Group of the respondent.","Type of the interval that the metrics refers to.","Name of the interval.","Start time of the interval (relative to recording start).","Duration of the interval.","Name of the parent.","Comment that was added to the interval.","Duration of the 'GSR Interpolated' signal, excluding the gaps that exceeded the selected gap interpolation length threshold.","Binary value, indicating whether the respondent had any peaks (1) or none (0) during this interval.","Count of peaks detected during this interval.","Average count of peaks detected per minute for this interval (i.e. the count of peaks detected during this interval, or 'Peak Count', divided by the interval duration, or 'Duration (ms)', times 60000).","Average amplitude of all peaks during this interval, for a given respondent (i.e. the difference between the maximum value of the 'GSR Interpolated' signal during the peak and its value at the onset)."
#Device,,,,,,,,,,,Shimmer 3A15 GSR,Shimmer 3A15 GSR,Shimmer 3A15 GSR,Shimmer 3A15 GSR,Shimmer 3A15 GSR
#AlgorithmType,,,,,,,,,,,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection
#Flow Name,,,,,,,,,,,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection
#DATA,,,,,,,,,,,,,,,
"Study Name","Respondent Name","Gender","Age","Group","Type","Label","Start (ms)","Duration (ms)","Parent Stimulus","Comment","Signal Duration","Has Peaks","Peak Count","Peaks Per Minute","Average Peak Amplitude"
"Nandos_Menu_NewUnique_Subset3_2","Resp_065","FEMALE","35","Default","Stimulus","Slide66 Stim11","1334420","12001","","","12001","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide8 NewU1","270119","157699","","","157699","1","27","10.27","0.1789"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide13 NewU2","463575","114343","","","114343","1","24","12.59","0.1908"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide22 Item1","866914","39708","","","39708","1","6","9.07","0.3489"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide24 Item2","907907","12104","","","12104","1","2","9.91","0.1429"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide26 Item3","921288","71424","","","71424","1","13","10.92","0.2341"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide28 Item4","993980","7045","","","7045","1","1","8.52","0.6076"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide30 Item5","1002322","5591","","","5591","1","2","21.46","0.3318"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide42 Stim3","1332959","6007","","","6007","1","2","19.98","0.5103"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide39 Stim2","1340889","11994","","","11994","1","2","10","0.4191"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide60 Stim9","1354774","12013","","","12013","1","3","14.98","0.2673"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide69 Stim12","1368693","5991","","","5991","1","2","20.03","0.3098"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide54 Stim7","1376602","11991","","","11991","1","3","15.01","0.1336"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide48 Stim5","1390528","12011","","","12011","1","3","14.99","0.3402"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide57 Stim8","1404498","6010","","","6010","1","1","9.98","0.0364"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide36 Stim1","1412447","3017","","","3017","1","1","19.89","0.5832"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide51 Stim6","1417393","5998","","","5998","1","1","10","0.0364"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide66 Stim11","1425309","11999","","","11999","1","3","15","0.4495"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide45 Stim4","1439226","6017","","","6017","1","2","19.94","0.2187"
"Nandos_Menu_NewUnique_Subset3_2","Resp_067","MALE","21","Default","Stimulus","Slide63 Stim10","1447163","11989","","","11989","1","3","15.01","0.2065"
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide8 NewU1","735700","176875","","","176875","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide13 NewU2","947629","64901","","","64901","1","1","0.92","0.0084"
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide22 Item1","1432299","23372","","","23372","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide24 Item2","1456691","76656","","","76656","1","2","1.57","0.0087"
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide26 Item3","1534363","27159","","","27159","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide28 Item4","1562534","16357","","","16357","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide30 Item5","1579927","13712","","","13712","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide57 Stim8","1967303","6000","","","6000","1","1","10","0.0093"
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide51 Stim6","1974817","6000","","","6000","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide54 Stim7","1982327","11994","","","11994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide69 Stim12","1995862","5989","","","5989","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide66 Stim11","2003358","11995","","","11995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide60 Stim9","2016898","11997","","","11997","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide48 Stim5","2030422","11994","","","11994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide42 Stim3","2043957","6001","","","6001","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide36 Stim1","2051474","2998","","","2998","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide63 Stim10","2055985","12000","","","12000","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide45 Stim4","2069527","5995","","","5995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_069","FEMALE","50","Default","Stimulus","Slide39 Stim2","2077033","11988","","","11988","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide8 NewU1","190077","99840","","","99840","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide13 NewU2","325333","36041","","","36041","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide22 Item1","603871","32651","","","32651","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide24 Item2","637712","18271","","","18271","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide26 Item3","657160","9610","","","9610","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide28 Item4","667935","4243","","","4243","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide30 Item5","673369","3793","","","3793","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide57 Stim8","865359","5990","","","5990","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide39 Stim2","873123","11988","","","11988","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide48 Stim5","886862","12007","","","12007","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide51 Stim6","900643","6009","","","6009","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide54 Stim7","908419","11996","","","11996","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide42 Stim3","922202","5994","","","5994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide60 Stim9","929967","11988","","","11988","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide63 Stim10","943719","11988","","","11988","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide36 Stim1","957470","2987","","","2987","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide69 Stim12","962210","6007","","","6007","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide45 Stim4","969964","6003","","","6003","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_071","FEMALE","22","Default","Stimulus","Slide66 Stim11","977721","12000","","","12000","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide8 NewU1","223835","81425","","","81425","1","5","3.68","0.0422"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide13 NewU2","330634","88358","","","88358","1","5","3.4","0.068"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide22 Item1","760279","23064","","","23064","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide24 Item2","784499","8355","","","8355","1","2","14.36","0.0908"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide26 Item3","794047","5957","","","5957","1","1","10.07","0.0659"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide28 Item4","801183","3949","","","3949","1","1","15.19","0.0513"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide30 Item5","806308","7661","","","7661","1","2","15.66","0.1376"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide45 Stim4","1108565","5994","","","5994","1","1","10.01","0.1021"
"Nandos_Menu_NewUnique_Subset3_2","Resp_073","MALE","30","Default","Stimulus","Slide39 Stim2","1116281","11992","","","11992","1","2","10.01","0.0153"
