#METADATA,,,,,,,,,,,,,,,
#Channel identifier,"Info_Respondent_Name","Info_Respondent_Gender","Info_Respondent_Age","Info_Respondent_Group","Info_Interval_Type","Info_Interval_Label","Info_Interval_Start","Info_Interval_Duration","Info_Interval_ParentStimulus","Info_Interval_Comment","GSR_PDMetrics_SignalDuration","GSR_PDMetrics_HasPeaks","GSR_PDMetrics_PeakCount","GSR_PDMetrics_PeaksPerMinute","GSR_PDMetrics_AveragePeakAmplitude"
#Group,Respondent Info,Respondent Info,Respondent Info,Respondent Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,GSR peak detection metrics,GSR peak detection metrics,GSR peak detection metrics,GSR peak detection metrics,GSR peak detection metrics
#Unit,,,,,,,Milliseconds,Milliseconds,,,Milliseconds,,,,Microsiemens
#Short unit,,,,,,,ms,ms,,,ms,,,,µS
#Description,"Name of the respondent.","Gender of the respondent.","Age of the respondent.","Group of the respondent.","Type of the interval that the metrics refers to.","Name of the interval.","Start time of the interval (relative to recording start).","Duration of the interval.","Name of the parent.","Comment that was added to the interval.","Duration of the 'GSR Interpolated' signal, excluding the gaps that exceeded the selected gap interpolation length threshold.","Binary value, indicating whether the respondent had any peaks (1) or none (0) during this interval.","Count of peaks detected during this interval.","Average count of peaks detected per minute for this interval (i.e. the count of peaks detected during this interval, or 'Peak Count', divided by the interval duration, or 'Duration (ms)', times 60000).","Average amplitude of all peaks during this interval, for a given respondent (i.e. the difference between the maximum value of the 'GSR Interpolated' signal during the peak and its value at the onset)."
#Device,,,,,,,,,,,Shimmer Shimmer3-3A15 2BF6 GSR,Shimmer Shimmer3-3A15 2BF6 GSR,Shimmer Shimmer3-3A15 2BF6 GSR,Shimmer Shimmer3-3A15 2BF6 GSR,Shimmer Shimmer3-3A15 2BF6 GSR
#AlgorithmType,,,,,,,,,,,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection
#Flow Name,,,,,,,,,,,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection,GSR Peak Detection
#DATA,,,,,,,,,,,,,,,
"Study Name","Respondent Name","Gender","Age","Group","Type","Label","Start (ms)","Duration (ms)","Parent Stimulus","Comment","Signal Duration","Has Peaks","Peak Count","Peaks Per Minute","Average Peak Amplitude"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide30 Item5","904388","17055","","","17055","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide36 Stim1","1213515","2995","","","2995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide60 Stim9","1218108","11995","","","11995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide69 Stim12","1231733","5996","","","5996","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide42 Stim3","1239362","5990","","","5990","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide51 Stim6","1246939","5993","","","5993","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide45 Stim4","1254569","5989","","","5989","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide66 Stim11","1262137","11995","","","11995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide48 Stim5","1275754","11991","","","11991","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide39 Stim2","1289351","11999","","","11999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide63 Stim10","1302952","11993","","","11993","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide54 Stim7","1316518","11994","","","11994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_074","FEMALE","36","Default","Stimulus","Slide57 Stim8","1330092","5995","","","5995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide8 NewU1","244033","141252","","","141252","1","22","9.35","0.1492"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide13 NewU2","421985","24849","","","24849","1","3","7.24","0.1783"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide22 Item1","732004","49351","","","49351","1","6","7.29","0.0996"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide24 Item2","783001","37192","","","37192","1","4","6.45","0.1223"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide26 Item3","821820","269524","","","269524","1","25","5.57","0.1097"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide28 Item4","1092935","54172","","","54172","1","6","6.65","0.3345"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide30 Item5","1148715","30138","","","30138","1","2","3.98","0.0491"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide66 Stim11","1440104","12015","","","12015","1","2","9.99","0.0073"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide39 Stim2","1454959","11994","","","11994","1","1","5","0.022"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide42 Stim3","1469430","5998","","","5998","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide69 Stim12","1477964","5994","","","5994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide57 Stim8","1486479","5994","","","5994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide63 Stim10","1494976","11996","","","11996","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide60 Stim9","1509494","11999","","","11999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide45 Stim4","1523995","6009","","","6009","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide51 Stim6","1532572","6008","","","6008","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide36 Stim1","1541024","2999","","","2999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide54 Stim7","1546489","11994","","","11994","1","1","5","0.0366"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_076","MALE","27","Default","Stimulus","Slide48 Stim5","1560957","11994","","","11994","1","2","10.01","0.0161"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide8 NewU1","306698","100904","","","100904","1","1","0.59","0.0058"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide13 NewU2","443676","51420","","","51420","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide22 Item1","786377","14806","","","14806","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide24 Item2","802639","8327","","","8327","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide26 Item3","812386","4409","","","4409","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide28 Item4","818202","7615","","","7615","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide30 Item5","827274","5054","","","5054","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide45 Stim4","1169199","5998","","","5998","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide36 Stim1","1177359","2992","","","2992","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide54 Stim7","1182570","12014","","","12014","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide63 Stim10","1196786","11997","","","11997","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide42 Stim3","1210918","5996","","","5996","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide57 Stim8","1219140","5999","","","5999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide48 Stim5","1227333","11992","","","11992","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide69 Stim12","1241515","5993","","","5993","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide60 Stim9","1249748","12003","","","12003","1","1","5","0.012"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide51 Stim6","1264076","5998","","","5998","1","1","10","0.0053"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide66 Stim11","1272248","11998","","","11998","1","1","5","0.0053"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_078","FEMALE","25","Default","Stimulus","Slide39 Stim2","1286446","11998","","","11998","1","1","5","0.0071"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide8 NewU1","267567","147015","","","147015","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide13 NewU2","451207","68665","","","68665","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide22 Item1","830084","16624","","","16624","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide24 Item2","848316","11400","","","11400","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide26 Item3","861382","8209","","","8209","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide28 Item4","871231","7426","","","7426","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide30 Item5","880301","4098","","","4098","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide45 Stim4","1345354","5994","","","5994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide60 Stim9","1353779","11990","","","11990","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide42 Stim3","1368152","5998","","","5998","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide66 Stim11","1376517","12003","","","12003","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide57 Stim8","1390900","5997","","","5997","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide48 Stim5","1399359","11987","","","11987","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide36 Stim1","1413782","2989","","","2989","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide39 Stim2","1419163","11996","","","11996","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide51 Stim6","1433522","5998","","","5998","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide69 Stim12","1441883","5994","","","5994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide54 Stim7","1450363","12006","","","12006","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_080","FEMALE","48","Default","Stimulus","Slide63 Stim10","1464762","11990","","","11990","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide8 NewU1","236828","234327","","","234327","1","7","1.79","0.0396"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide13 NewU2","506353","16260","","","16260","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide22 Item1","745188","4252","","","4252","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide24 Item2","749637","12899","","","12899","1","4","18.61","0.0396"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide26 Item3","763621","9427","","","9427","1","3","19.09","0.0221"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide28 Item4","774134","4282","","","4282","1","1","14.01","0.0255"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide30 Item5","779514","6458","","","6458","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide54 Stim7","960543","11997","","","11997","1","2","10","0.0715"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide42 Stim3","974157","5992","","","5992","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide36 Stim1","981759","3000","","","3000","1","1","20","0.0153"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide60 Stim9","986328","11993","","","11993","1","1","5","0.0562"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide48 Stim5","999934","11996","","","11996","1","1","5","0.0664"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide63 Stim10","1013589","11999","","","11999","1","2","10","0.0357"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide51 Stim6","1027216","5997","","","5997","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide45 Stim4","1034862","5991","","","5991","1","1","10.02","0.0613"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide66 Stim11","1042422","11993","","","11993","1","1","5","0.1276"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide39 Stim2","1056154","12001","","","12001","1","1","5","0.0255"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide69 Stim12","1069733","5993","","","5993","1","1","10.01","0.0051"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_082","MALE","21","Default","Stimulus","Slide57 Stim8","1077368","6002","","","6002","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide8 NewU1","210816","114515","","","114515","1","4","2.1","0.0189"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide13 NewU2","360971","18248","","","18248","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide22 Item1","659989","53267","","","53267","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide24 Item2","714634","65623","","","65623","1","2","1.83","0.0149"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide26 Item3","781590","14001","","","14001","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide28 Item4","796856","11611","","","11611","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide30 Item5","809716","6764","","","6764","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide63 Stim10","1079717","11994","","","11994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide36 Stim1","1093627","2990","","","2990","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide42 Stim3","1098672","5994","","","5994","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide57 Stim8","1106580","5999","","","5999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide60 Stim9","1114465","11998","","","11998","1","3","15","0.0148"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide54 Stim7","1128372","11996","","","11996","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide51 Stim6","1142300","5988","","","5988","1","1","10.02","0.016"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide66 Stim11","1150207","11993","","","11993","1","1","5","0.0107"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide45 Stim4","1164246","5999","","","5999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide69 Stim12","1172120","5999","","","5999","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide39 Stim2","1179992","12003","","","12003","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_084","MALE","46","Default","Stimulus","Slide48 Stim5","1193856","11995","","","11995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide8 NewU1","433740","77795","","","77795","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide13 NewU2","547679","36625","","","36625","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide22 Item1","861728","11553","","","11553","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide24 Item2","874694","12286","","","12286","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide26 Item3","888412","12235","","","12235","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide28 Item4","902136","11570","","","11570","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide30 Item5","915142","4241","","","4241","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide60 Stim9","1204424","12008","","","12008","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide69 Stim12","1218590","5991","","","5991","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide36 Stim1","1226809","2990","","","2990","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide48 Stim5","1231927","12008","","","12008","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide51 Stim6","1246081","6004","","","6004","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide54 Stim7","1254255","11998","","","11998","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide39 Stim2","1268379","12007","","","12007","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide45 Stim4","1282604","5995","","","5995","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide42 Stim3","1290836","6005","","","6005","0","0","0",NA
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide63 Stim10","1299043","11989","","","11989","1","1","5","0.159"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide66 Stim11","1313207","12007","","","12007","1","1","5","0.0426"
"Nandos_Menu_NewUnique_Subset3_2 (1)","Resp_086","MALE","32","Default","Stimulus","Slide57 Stim8","1327480","5995","","","5995","1","1","10.01","0.0293"
